company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,cityid,Educ,Race,Education,Company,Gender
Amazon,SDE II,Software Engineer,235000,"Seattle, WA",8,6,Distributed Systems (Back-End),145000,90000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,SDE I,Software Engineer,144000,"San Diego, CA",1,0,API Development (Back-End),116000,22000,7000,Male,7416,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,149000,"Detroit, MI",4,1,Full Stack,116000,20000,13000,Male,9052,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",3,3,API Development (Back-End),140000,70000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",5,4,Distributed Systems (Back-End),106000,54000,3000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,199000,"Portland, OR",8,1,Data,150000,32000,17000,Male,10522,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,212000,"Seattle, WA",4,3,Distributed Systems (Back-End),155000,37000,20000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,139000,"Seattle, WA",1,1,Distributed Systems (Back-End),113000,4000,22000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,170000,"Sunnyvale, CA",0,0,API Development (Back-End),134000,5000,31000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,165000,"Austin, TX",2,2,Software development,118000,36000,12000,Male,10965,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,211000,"Seattle, WA",2,2,API Development (Back-End),144000,67000,0,Female,11527,0,Two Or More,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,235000,"Seattle, WA",13,1,Android,150000,81000,4000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,181000,"New York, NY",1,1,ML / AI,142000,24000,15000,Male,10182,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,137000,"Seattle, WA",1,0,API Development (Back-End),108000,18000,11000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,194000,"New York, NY",2,0,Full Stack,150000,25000,19000,Male,10182,0,Two Or More,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,275000,"San Francisco, CA",2,0,API Development (Back-End),175000,57000,43000,Male,7419,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,163000,"New York, NY",3,1,Full Stack,135000,20000,8000,Female,10182,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,153000,"Seattle, WA",1,0,API Development (Back-End),116000,22000,15000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,181000,"Seattle, WA",2,0,Distributed Systems (Back-End),160000,13000,9000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,306000,"New York, NY",8,8,Distributed Systems (Back-End),156000,150000,0,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,145000,"Seattle, WA",1,1,API Development (Back-End),113000,20000,12000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Seattle, WA",0,0,API Development (Back-End),116000,21000,26000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,161000,"San Francisco, CA",5,1,Testing (SDET),120000,3000,38000,Male,7419,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,164000,"Seattle, WA",2,2,Full Stack,115000,42000,7000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,155000,"Seattle, WA",0,0,Full Stack,120000,22000,13000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,280000,"Herndon, VA",3,0,Full Stack,155000,70000,55000,Male,11385,1,White,Master's Degree,1,1
Amazon,L6,Software Engineer,340000,"Seattle, WA",10,10,API Development (Back-End),160000,180000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",2,0,Full Stack,137000,3000,25000,Female,11527,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,254000,"Arlington, VA",5,2,Full Stack,150000,77000,28000,Female,11342,0,Asian,Bachelor's Degree,1,0
Amazon,L4,Software Engineer,165000,"Seattle, WA",2,1,Full Stack,125000,20000,20000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,204000,"Seattle, WA",2,2,Networking,144000,60000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,325000,"Seattle, WA",9,0,API Development (Back-End),160000,65000,1.00E+05,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE III,Software Engineer,375000,"Seattle, WA",15,6,Distributed Systems (Back-End),157000,123000,96000,Male,11527,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,172000,"Seattle, WA",0,0,Security,131000,23000,18000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,153000,"Seattle, WA",0,0,API Development (Back-End),116000,22000,15000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,150000,"Bellevue, WA",0,0,Full Stack,116000,22000,13000,Male,11470,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,295000,"Austin, TX",11,0,API Development (Back-End),155000,78000,62000,Male,10965,1,Asian,Master's Degree,1,1
Amazon,L6,Software Engineer,450000,"Lehi, UT",17,15,Full Stack,160000,290000,0,Male,15555,0,White,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,307000,"Cupertino, CA",6,0,ML / AI,180000,72000,55000,Male,7158,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,270000,"Seattle, WA",15,5,Distributed Systems (Back-End),159000,111000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,235000,"Seattle, WA",7,0,Web Development (Front-End),155000,38000,43000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,174000,"New York, NY",0,0,ML / AI,132000,25000,17000,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,285000,"San Francisco, CA",7,1,Distributed Systems (Back-End),167000,83000,35000,Male,7419,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,277000,"Seattle, WA",2,0,Distributed Systems (Back-End),135000,49000,93000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,234000,"Palo Alto, CA",10,3,Full Stack,155000,50000,29000,Male,7351,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,168000,"Seattle, WA",1,0,Web Development (Front-End),140000,17000,11000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE I,Software Engineer,180000,"Seattle, WA",1,0,Distributed Systems (Back-End),140000,23000,17000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,265000,"New York, NY",9,0,Data,175000,55000,35000,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,290000,"Seattle, WA",13,6,Full Stack,160000,130000,0,Male,11527,1,White,Master's Degree,1,1
Amazon,L5,Software Engineer,270000,"Sunnyvale, CA",5,5,Android,180000,90000,0,Male,7472,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,334000,"Seattle, WA",13,13,Distributed Systems (Back-End),160000,174000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,265000,"Seattle, WA",3,0,Distributed Systems (Back-End),160000,56000,48000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE III,Software Engineer,415000,"Seattle, WA",11,4,Distributed Systems (Back-End),160000,255000,0,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,235000,"New York, NY",4,1,Distributed Systems (Back-End),180000,35000,20000,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,273000,"Seattle, WA",15,5,Distributed Systems (Back-End),158000,115000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,237000,"Seattle, WA",8,3,API Development (Back-End),147000,90000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,163000,"Dallas, TX",3,0,Full Stack,125000,21000,17000,Male,11039,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,226000,"Seattle, WA",5,3,Full Stack,152000,74000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,202000,"Boston, MA",6,1,Distributed Systems (Back-End),144000,44000,15000,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,153000,"Seattle, WA",0,0,Distributed Systems (Back-End),116000,22000,15000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,243000,"Boston, MA",6,1,Distributed Systems (Back-End),155000,51000,38000,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,153000,"Seattle, WA",5,1,Full Stack,115000,38000,0,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L4,Software Engineer,195000,"New York, NY",3,0,API Development (Back-End),160000,18000,17000,Male,10182,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,257000,"Boston, MA",10,1,Distributed Systems (Back-End),157000,64000,37000,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,355000,"Seattle, WA",12,12,Distributed Systems (Back-End),160000,195000,0,Male,11527,0,Two Or More,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,158000,"Seattle, WA",3,0,Data,125000,19000,14000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5 SDM,Software Engineer,260000,"New York, NY",11,1,Production,180000,80000,0,Male,10182,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,181000,"Seattle, WA",1,0,Full Stack,134000,2000,45000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,SDE II,Software Engineer,171000,"Seattle, WA",2,2,Full Stack,144000,27000,0,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,214000,"Seattle, WA",8,2,Data,145000,50000,19000,Female,11527,1,Asian,Master's Degree,1,0
Amazon,L5,Software Engineer,255000,"Seattle, WA",8,1,Distributed Systems (Back-End),155000,15000,85000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE III,Software Engineer,252000,"Seattle, WA",10,3,Distributed Systems (Back-End),147000,89000,15000,Male,11527,0,Hispanic,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,260000,"Boston, MA",4,2,Full Stack,160000,1.00E+05,0,Male,8816,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,208000,"Cambridge, MA",7,7,Distributed Systems (Back-End),144000,64000,0,Male,8821,0,Asian,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,210000,"Boulder, CO",3,2,API Development (Back-End),157000,53000,0,Male,7534,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,268000,"Newark, NJ",2,2,Full Stack,165000,1.00E+05,3000,Male,1288,1,Asian,Master's Degree,1,1
Amazon,L4,Software Engineer,180000,"Seattle, WA",4,2,Distributed Systems (Back-End),130000,30000,20000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,160000,"Seattle, WA",1,1,Full Stack,113000,35000,12000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,248000,"San Diego, CA",5,0,Security,160000,52000,36000,Female,7416,0,White,Bachelor's Degree,1,0
Amazon,L6,Software Engineer,378000,"Seattle, WA",15,9,Full Stack,160000,207000,11000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,141000,"Seattle, WA",0,0,Web Development (Front-End),113000,28000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,212000,"Irvine, CA",4,4,Testing (SDET),132000,50000,30000,Male,7229,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,191000,"New York, NY",3,0,DevOps,142000,28000,21000,Male,10182,1,White,Master's Degree,1,1
Amazon,L4,Software Engineer,165000,"Seattle, WA",3,1,API Development (Back-End),125000,20000,20000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,157000,"Seattle, WA",0,0,Full Stack,120000,22000,15000,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L6,Software Engineer,289000,"Seattle, WA",11,7,Distributed Systems (Back-End),160000,129000,0,Male,11527,0,Asian,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,157000,"New York, NY",0,0,Distributed Systems (Back-End),132000,25000,0,Female,10182,0,Asian,Bachelor's Degree,1,0
Amazon,L5,Software Engineer,219000,"Seattle, WA",5,0,Full Stack,150000,40000,29000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,157000,"Seattle, WA",0,0,Full Stack,120000,22000,15000,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L4,Software Engineer,150000,"Seattle, WA",0,0,Distributed Systems (Back-End),116000,22000,13000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L3,Software Engineer,155000,"Seattle, WA",0,0,Full Stack,130000,0,25000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,212000,"Seattle, WA",8,2,Distributed Systems (Back-End),149000,47000,16000,Male,11527,1,Asian,Master's Degree,1,1
Amazon,L5,Software Engineer,337000,"New York, NY",16,2,API Development (Back-End),185000,96000,56000,Male,10182,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,210000,"Seattle, WA",3,3,Full Stack,168000,42000,0,Male,11527,0,White,Bachelor's Degree,1,1
Amazon,L5,Software Engineer,315000,"Sunnyvale, CA",3,0,Distributed Systems (Back-End),172000,78000,65000,Male,7472,1,Asian,Master's Degree,1,1
Amazon,SDE I,Software Engineer,157000,"Seattle, WA",0,0,Full Stack,120000,22000,15000,Male,11527,1,Asian,Master's Degree,1,1
Apple,ICT2,Software Engineer,162000,"Santa Clara, CA",0,0,ML / AI,130000,32000,0,Female,7434,0,White,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,298000,"Sunnyvale, CA",1,0,ML / AI,180000,1.00E+05,18000,Female,7472,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,181000,"Cupertino, CA",5,1,Web Development (Front-End),155000,26000,0,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,190000,"Austin, TX",5,3,Full Stack,118000,60000,12000,Male,10965,1,White,Master's Degree,0,1
Apple,IC5,Software Engineer,247000,"Cupertino, CA",12,4,Web Development (Front-End),180000,62000,4000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L4,Software Engineer,238000,"Austin, TX",7,0,Site Reliability (SRE),175000,45000,18000,Male,10965,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,185000,"Cupertino, CA",2,2,Distributed Systems (Back-End),132000,47000,6000,Female,7158,0,Two Or More,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,216000,"Sunnyvale, CA",4,0,API Development (Back-End),160000,40000,16000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT5,Software Engineer,5.00E+05,"Cupertino, CA",15,0,ML / AI,260000,2.00E+05,40000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,208000,"New York, NY",3,0,Distributed Systems (Back-End),155000,38000,15000,Male,10182,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,287000,"Cupertino, CA",3,1,API Development (Back-End),170000,1.00E+05,17000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,205000,"Cupertino, CA",5,2,MacOS,145000,40000,20000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,IC3,Software Engineer,245000,"Cupertino, CA",8,1,Distributed Systems (Back-End),165000,60000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,425000,"San Francisco, CA",11,0,Site Reliability (SRE),215000,175000,35000,Male,7419,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,183000,"Cupertino, CA",2,0,Embedded,130000,18000,35000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,165000,"Austin, TX",2,0,Site Reliability (SRE),105000,45000,15000,Male,10965,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,226000,"Austin, TX",22,1,Security,165000,36000,25000,Male,10965,1,Two Or More,Master's Degree,0,1
Apple,ICT3,Software Engineer,238000,"Cupertino, CA",2,2,ML / AI,144000,80000,14000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,240000,"Austin, TX",8,0,API Development (Back-End),175000,45000,20000,Male,10965,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,192000,"Cupertino, CA",2,2,API Development (Back-End),143000,31000,18000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,370000,"Cupertino, CA",8,3,Web Development (Front-End),180000,160000,30000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,308000,"Cupertino, CA",5,0,Distributed Systems (Back-End),170000,38000,1.00E+05,Male,7158,1,Asian,Master's Degree,0,1
Apple,LC2,Software Engineer,148000,"Cupertino, CA",0,0,Firmware,125000,23000,0,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,235000,"Cupertino, CA",5,0,Data,155000,60000,15000,Male,7158,1,Asian,Master's Degree,0,1
Apple,L3,Software Engineer,194000,"Cupertino, CA",2,0,ML / AI,144000,40000,10000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,245000,"San Diego, CA",5,0,Full Stack,172000,56000,17000,Male,7416,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,184000,"Cupertino, CA",4,2,iOS,148000,30000,6000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,304000,"Cupertino, CA",4,0,Data,185000,84000,35000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,4.00E+05,"Seattle, WA",8,0,Distributed Systems (Back-End),195000,150000,55000,Male,11527,0,Hispanic,Bachelor's Degree,0,1
Apple,ICT5,Software Engineer,538000,"Cupertino, CA",5,5,System Frameworks,208000,320000,10000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,268000,"Cupertino, CA",5,0,Data,170000,38000,60000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT5,Software Engineer,524000,"Cupertino, CA",17,8,iOS,214000,250000,60000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,369000,"Cupertino, CA",12,0,iOS,194000,150000,25000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,250000,"Austin, TX",7,0,Site Reliability (SRE),175000,45000,30000,Male,10965,0,Asian,Bachelor's Degree,0,1
Apple,L3,Software Engineer,151000,"Cupertino, CA",10,5,Web Development (Front-End),141000,5000,5000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,180000,"Seattle, WA",0,0,ML / AI,132000,34000,14000,Male,11527,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,380000,"Sunnyvale, CA",17,5,Data,195000,150000,35000,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,260000,"Cupertino, CA",4,0,ML / AI,175000,36000,48000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,293000,"New York, NY",15,0,Distributed Systems (Back-End),2.00E+05,63000,30000,Male,10182,1,White,Master's Degree,0,1
Apple,L4,Software Engineer,325000,"Santa Clara, CA",7,5,ML / AI,2.00E+05,1.00E+05,25000,Male,7434,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,197000,"Cupertino, CA",2,2,Site Reliability (SRE),130000,65000,2000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,2.00E+05,"Sunnyvale, CA",10,2,API Development (Back-End),155000,50000,0,Male,7472,0,Asian,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,195000,"Cupertino, CA",3,2,Testing (SDET),141000,41000,12000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,181000,"Cupertino, CA",2,0,Testing (SDET),130000,26000,25000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT5,Software Engineer,512000,"Cupertino, CA",19,8,ROM,230000,250000,33000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,438000,"Cupertino, CA",19,8,iOS,230000,175000,33000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,245000,"Austin, TX",8,5,Full Stack,132000,90000,25000,Male,10965,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,403000,"Cupertino, CA",8,3,Web Development (Front-End),185000,195000,23000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,270000,"Seattle, WA",9,0,Full Stack,185000,63000,22000,Male,11527,0,White,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,186000,"Cupertino, CA",1,0,iOS,130000,26000,30000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT2,Software Engineer,176000,"Cupertino, CA",1,0,Distributed Systems (Back-End),130000,41000,5000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT5,Software Engineer,381000,"Cupertino, CA",9,4,Site Reliability (SRE),201000,155000,25000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,170000,"Cupertino, CA",2,2,Full Stack,135000,20000,15000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,L5,Software Engineer,345000,"San Francisco, CA",20,3,Full Stack,245000,80000,20000,Male,7419,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,304000,"Cupertino, CA",2,1,Robotics,170000,117000,17000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT2,Software Engineer,169000,"Cupertino, CA",0,0,Operating Systems,125000,24000,20000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,332000,"Cupertino, CA",3,3,ML / AI,187000,120000,25000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,290000,"San Francisco, CA",5,3,ML / AI,170000,1.00E+05,20000,Male,7419,1,Asian,Master's Degree,0,1
Apple,IC2,Software Engineer,176000,"San Francisco, CA",0,0,iOS,130000,26000,20000,Male,7419,0,White,Bachelor's Degree,0,1
Apple,ICT6,Software Engineer,671000,"Cupertino, CA",16,8,iOS,241000,385000,45000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,276000,"San Francisco, CA",4,2,API Development (Back-End),170000,90000,18000,Male,7419,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,284000,"Cupertino, CA",2,1,Distributed Systems (Back-End),194000,70000,20000,Female,7158,0,White,Bachelor's Degree,0,0
Apple,ICT3,Software Engineer,223000,"Cupertino, CA",2,2,Internet Software & Services,150000,61000,11000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,215000,"Cupertino, CA",4,4,ML / AI,180000,20000,15000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,163000,"Cupertino, CA",2,0,Testing (SDET),130000,23000,10000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,180000,"Seattle, WA",10,1,iOS,161000,0,21000,Male,11527,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,336000,"San Francisco, CA",4,4,Distributed Systems (Back-End),181000,125000,30000,Female,7419,0,White,Bachelor's Degree,0,0
Apple,ICT5,Software Engineer,387000,"Cupertino, CA",13,8,API Development (Back-End),204000,147000,37000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,338000,"Cupertino, CA",3,3,iOS,148000,170000,20000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,307000,"Cupertino, CA",3,3,iOS,165000,116000,26000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,385000,"Cupertino, CA",4,4,iOS,165000,2.00E+05,20000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,263000,"Cupertino, CA",4,3,Distributed Systems (Back-End),152000,80000,31000,Male,7158,0,Asian,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,306000,"Cupertino, CA",18,0,iOS,210000,75000,21000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,320000,"San Francisco, CA",3,3,Geospatial,146000,154000,20000,Male,7419,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,325000,"Cupertino, CA",10,2,Data,185000,120000,25000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,250000,"Cupertino, CA",4,4,iOS,146000,85000,19000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT3,Software Engineer,265000,"Cupertino, CA",1,1,ML / AI,155000,93000,18000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,176000,"Sunnyvale, CA",2,2,Testing (SDET),124000,41000,12000,Male,7472,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,158000,"Cupertino, CA",2,2,API Development (Back-End),130000,20000,8000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,290000,"Cupertino, CA",4,0,ML / AI,165000,105000,20000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT3,Software Engineer,190000,"Cupertino, CA",5,4,UI (macOS),145000,20000,20000,Female,7158,0,Hispanic,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,438000,"Cupertino, CA",15,7,iOS,198000,2.00E+05,40000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,374000,"Cupertino, CA",9,7,iOS,190000,150000,34000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT4,Software Engineer,310000,"Cupertino, CA",10,3,iOS,177000,113000,20000,Female,7158,0,White,Bachelor's Degree,0,0
Apple,ICT4,Software Engineer,354000,"Pittsburgh, PA",8,4,Full Stack,186000,148000,20000,Male,10648,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,319000,"Cupertino, CA",8,8,Security,177000,115000,25000,Male,7158,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,158000,"Cupertino, CA",5,5,Site Reliability (SRE),129000,16000,13000,Female,7158,1,Asian,Master's Degree,0,0
Apple,ICT4,Software Engineer,263000,"Cupertino, CA",10,2,ML / AI,178000,70000,15000,Male,7158,1,White,Master's Degree,0,1
Apple,ICT4,Software Engineer,359000,"Cupertino, CA",6,3,iOS,181000,150000,28000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT3,Software Engineer,205000,"Cupertino, CA",3,1,SPG,149000,40000,16000,Male,7158,1,Asian,Master's Degree,0,1
Apple,ICT4,Software Engineer,246000,"Sunnyvale, CA",12,1,Data,180000,50000,16000,Male,7472,0,White,Bachelor's Degree,0,1
Apple,ICT3,Software Engineer,150000,"Cupertino, CA",12,3,Testing (SDET),133000,3000,10000,Female,7158,0,Asian,Bachelor's Degree,0,0
Apple,L3,Software Engineer,220000,"Sunnyvale, CA",8,0,iOS,175000,25000,20000,Male,7472,0,White,Bachelor's Degree,0,1
Apple,L5,Software Engineer,410000,"Sunnyvale, CA",17,6,Distributed Systems (Back-End),195000,180000,35000,Male,7472,0,Asian,Bachelor's Degree,0,1
